state_id,language,rule,symbol,path
S000152,go,selector_expression,_field_identifier,$.content.members[2].content
S000153,go,index_expression,_expression,$.content.content.members[0].content
S000153,go,index_expression,_expression,$.content.content.members[2].content
S000154,go,slice_expression,_expression,$.content.members[0].content
S000154,go,slice_expression,_expression,$.content.members[2].members[0].members[0].content.members[0]
S000154,go,slice_expression,_expression,$.content.members[2].members[0].members[2].content.members[0]
S000154,go,slice_expression,_expression,$.content.members[2].members[1].members[0].content.members[0]
S000154,go,slice_expression,_expression,$.content.members[2].members[1].members[2].content
S000154,go,slice_expression,_expression,$.content.members[2].members[1].members[4].content
S000155,go,type_assertion_expression,_expression,$.content.members[0].content
S000155,go,type_assertion_expression,_type,$.content.members[3].content
S000156,go,type_conversion_expression,_type,$.content.members[0].content
S000156,go,type_conversion_expression,_expression,$.content.members[2].content
S000157,go,type_instantiation_expression,_type,$.content.members[0].content
S000157,go,type_instantiation_expression,_type,$.content.members[2].members[0]
S000157,go,type_instantiation_expression,_type,$.content.members[2].members[1].content.members[1]
S000158,go,composite_literal,map_type,$.content.members[0].content.members[0]
S000158,go,composite_literal,slice_type,$.content.members[0].content.members[1]
S000158,go,composite_literal,array_type,$.content.members[0].content.members[2]
S000158,go,composite_literal,implicit_length_array_type,$.content.members[0].content.members[3]
S000158,go,composite_literal,struct_type,$.content.members[0].content.members[4]
S000158,go,composite_literal,_type_identifier,$.content.members[0].content.members[5]
S000158,go,composite_literal,generic_type,$.content.members[0].content.members[6]
S000158,go,composite_literal,qualified_type,$.content.members[0].content.members[7]
S000158,go,composite_literal,literal_value,$.content.members[1].content
S000159,go,literal_value,literal_element,$.members[1].members[0].members[0].members[0].members[0].members[0]
S000159,go,literal_value,keyed_element,$.members[1].members[0].members[0].members[0].members[0].members[1]
S000159,go,literal_value,literal_element,$.members[1].members[0].members[0].members[0].members[1].content.members[1].members[0]
S000159,go,literal_value,keyed_element,$.members[1].members[0].members[0].members[0].members[1].content.members[1].members[1]
S000160,go,literal_element,_expression,$.members[0]
S000160,go,literal_element,literal_value,$.members[1]
S000161,go,keyed_element,literal_element,$.members[0].content
S000161,go,keyed_element,literal_element,$.members[2].content
S000162,go,func_literal,parameter_list,$.members[1].content
S000162,go,func_literal,parameter_list,$.members[2].content.members[0].members[0]
S000162,go,func_literal,_simple_type,$.members[2].content.members[0].members[1]
S000162,go,func_literal,block,$.members[3].content
S000163,go,unary_expression,_expression,$.content.members[1].content
S000164,go,binary_expression,_expression,$.members[0].content.members[0].content
S000164,go,binary_expression,_expression,$.members[0].content.members[2].content
S000164,go,binary_expression,_expression,$.members[1].content.members[0].content
S000164,go,binary_expression,_expression,$.members[1].content.members[2].content
S000164,go,binary_expression,_expression,$.members[2].content.members[0].content
S000164,go,binary_expression,_expression,$.members[2].content.members[2].content
S000164,go,binary_expression,_expression,$.members[3].content.members[0].content
S000164,go,binary_expression,_expression,$.members[3].content.members[2].content
S000164,go,binary_expression,_expression,$.members[4].content.members[0].content
S000164,go,binary_expression,_expression,$.members[4].content.members[2].content
S000165,go,qualified_type,_package_identifier,$.members[0].content
S000165,go,qualified_type,_type_identifier,$.members[2].content
S000167,go,_type_identifier,identifier,$.content
S000168,go,_field_identifier,identifier,$.content
S000169,go,_package_identifier,identifier,$.content
S000170,go,_string_literal,raw_string_literal,$.members[0]
S000170,go,_string_literal,interpreted_string_literal,$.members[1]
S000172,go,interpreted_string_literal,escape_sequence,$.members[1].content.members[1]
S000183,rust,source_file,shebang,$.members[0].members[0]
S000183,rust,source_file,_statement,$.members[1].content
S000184,rust,_statement,expression_statement,$.members[0]
S000184,rust,_statement,_declaration_statement,$.members[1]
S000186,rust,expression_statement,_expression,$.members[0].members[0]
S000186,rust,expression_statement,_expression_ending_with_block,$.members[1].content
S000187,rust,_declaration_statement,const_item,$.members[0]
S000187,rust,_declaration_statement,macro_invocation,$.members[1]
S000187,rust,_declaration_statement,macro_definition,$.members[2]
S000187,rust,_declaration_statement,empty_statement,$.members[3]
S000187,rust,_declaration_statement,attribute_item,$.members[4]
S000187,rust,_declaration_statement,inner_attribute_item,$.members[5]
S000187,rust,_declaration_statement,mod_item,$.members[6]
S000187,rust,_declaration_statement,foreign_mod_item,$.members[7]
S000187,rust,_declaration_statement,struct_item,$.members[8]
S000187,rust,_declaration_statement,union_item,$.members[9]
S000187,rust,_declaration_statement,enum_item,$.members[10]
S000187,rust,_declaration_statement,type_item,$.members[11]
S000187,rust,_declaration_statement,function_item,$.members[12]
S000187,rust,_declaration_statement,function_signature_item,$.members[13]
S000187,rust,_declaration_statement,impl_item,$.members[14]
S000187,rust,_declaration_statement,trait_item,$.members[15]
S000187,rust,_declaration_statement,associated_type,$.members[16]
S000187,rust,_declaration_statement,let_declaration,$.members[17]
S000187,rust,_declaration_statement,use_declaration,$.members[18]
S000187,rust,_declaration_statement,extern_crate_declaration,$.members[19]
S000187,rust,_declaration_statement,static_item,$.members[20]
S000188,rust,macro_definition,identifier,$.members[1].content.members[0]
S000188,rust,macro_definition,_reserved_identifier,$.members[1].content.members[1]
S000188,rust,macro_definition,macro_rule,$.members[2].members[0].members[1].members[0].content.members[0]
S000188,rust,macro_definition,macro_rule,$.members[2].members[0].members[1].members[1].members[0]
S000188,rust,macro_definition,macro_rule,$.members[2].members[1].members[1].members[0].content.members[0]
S000188,rust,macro_definition,macro_rule,$.members[2].members[1].members[1].members[1].members[0]
S000188,rust,macro_definition,macro_rule,$.members[2].members[2].members[1].members[0].content.members[0]
S000188,rust,macro_definition,macro_rule,$.members[2].members[2].members[1].members[1].members[0]
S000189,rust,macro_rule,token_tree_pattern,$.members[0].content
S000189,rust,macro_rule,token_tree,$.members[2].content
S000190,rust,_token_pattern,token_tree_pattern,$.members[0]
S000190,rust,_token_pattern,token_repetition_pattern,$.members[1]
S000190,rust,_token_pattern,token_binding_pattern,$.members[2]
S000190,rust,_token_pattern,metavariable,$.members[3]
S000190,rust,_token_pattern,_non_special_token,$.members[4]
S000191,rust,token_tree_pattern,_token_pattern,$.members[0].members[1].content
S000191,rust,token_tree_pattern,_token_pattern,$.members[1].members[1].content
S000191,rust,token_tree_pattern,_token_pattern,$.members[2].members[1].content
S000192,rust,token_binding_pattern,metavariable,$.content.members[0].content
S000192,rust,token_binding_pattern,fragment_specifier,$.content.members[2].content
S000193,rust,token_repetition_pattern,_token_pattern,$.members[2].content
S000195,rust,_tokens,token_tree,$.members[0]
S000195,rust,_tokens,token_repetition,$.members[1]
S000195,rust,_tokens,metavariable,$.members[2]
S000195,rust,_tokens,_non_special_token,$.members[3]
S000196,rust,token_tree,_tokens,$.members[0].members[1].content
S000196,rust,token_tree,_tokens,$.members[1].members[1].content
S000196,rust,token_tree,_tokens,$.members[2].members[1].content
S000197,rust,token_repetition,_tokens,$.members[2].content
S000198,rust,_non_special_token,_literal,$.members[0]
S000198,rust,_non_special_token,identifier,$.members[1]
S000198,rust,_non_special_token,mutable_specifier,$.members[2]
S000198,rust,_non_special_token,self,$.members[3]
S000198,rust,_non_special_token,super,$.members[4]
S000198,rust,_non_special_token,crate,$.members[5]
S000199,rust,attribute_item,attribute,$.members[2]
S000200,rust,inner_attribute_item,attribute,$.members[3]
S000201,rust,attribute,_path,$.members[0]
S000201,rust,attribute,_expression,$.members[1].members[0].members[0].members[1].content
S000201,rust,attribute,delim_token_tree,$.members[1].members[0].members[1].content.content
S000202,rust,mod_item,visibility_modifier,$.members[0].members[0]
S000202,rust,mod_item,identifier,$.members[2].content
S000202,rust,mod_item,declaration_list,$.members[3].members[1].content
S000203,rust,foreign_mod_item,extern_modifier,$.members[1]
S000203,rust,foreign_mod_item,declaration_list,$.members[2].members[1].content
S000204,rust,declaration_list,_declaration_statement,$.members[1].content
S000205,rust,struct_item,visibility_modifier,$.members[0].members[0]
S000205,rust,struct_item,_type_identifier,$.members[2].content
S000205,rust,struct_item,type_parameters,$.members[3].content.members[0]
S000205,rust,struct_item,where_clause,$.members[4].members[0].members[0].members[0]
S000205,rust,struct_item,field_declaration_list,$.members[4].members[0].members[1].content
S000205,rust,struct_item,ordered_field_declaration_list,$.members[4].members[1].members[0].content
S000205,rust,struct_item,where_clause,$.members[4].members[1].members[1].members[0]
S000206,rust,union_item,visibility_modifier,$.members[0].members[0]
S000206,rust,union_item,_type_identifier,$.members[2].content
S000206,rust,union_item,type_parameters,$.members[3].content.members[0]
S000206,rust,union_item,where_clause,$.members[4].members[0]
S000206,rust,union_item,field_declaration_list,$.members[5].content
S000207,rust,enum_item,visibility_modifier,$.members[0].members[0]
S000207,rust,enum_item,_type_identifier,$.members[2].content
S000207,rust,enum_item,type_parameters,$.members[3].content.members[0]
S000207,rust,enum_item,where_clause,$.members[4].members[0]
S000207,rust,enum_item,enum_variant_list,$.members[5].content
S000208,rust,enum_variant_list,attribute_item,$.members[1].members[0].members[0].members[0].content
S000208,rust,enum_variant_list,enum_variant,$.members[1].members[0].members[0].members[1]
S000208,rust,enum_variant_list,attribute_item,$.members[1].members[0].members[1].content.members[1].members[0].content
S000208,rust,enum_variant_list,enum_variant,$.members[1].members[0].members[1].content.members[1].members[1]
S000209,rust,enum_variant,visibility_modifier,$.members[0].members[0]
