language,tree_sitter_feature,missing_kind
cpp,relation:field:function>field_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:function>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:header>system_lib_string,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:initializer>init_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:left>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:left>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:left>preproc_defined,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:left>update_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:name>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:name>module_name,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:name>namespace_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:name>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:parameters>parameter_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:parameters>preproc_params,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:partition>module_partition,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:path>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:path>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:path>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:path>system_lib_string,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:right>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:right>cast_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:right>char_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:right>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:right>initializer_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:right>preproc_defined,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:scope>namespace_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:type>enum_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:type>placeholder_type_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:type>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:type>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:type>sized_type_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:type>struct_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:type>type_descriptor,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:type>union_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:value>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:value>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:value>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field:value>preproc_arg,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>array_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>attribute_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>bitfield_clause,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>class_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>dependent_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>enum_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>field_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>initializer_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>pointer_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>reflect_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>sized_type_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>storage_class_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>template_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration>type_qualifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration_list>access_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration_list>alias_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration_list>field_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration_list>preproc_call,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration_list>preproc_def,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_declaration_list>preproc_ifdef,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_designator>field_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_expression>dependent_name,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_expression>destructor_name,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_expression>field_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_expression>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_expression>splice_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:field_expression>this,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:fold_expression>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:fold_expression>template_function,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_range_loop>compound_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_range_loop>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_range_loop>init_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_range_loop>initializer_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_range_loop>placeholder_type_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_range_loop>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_range_loop>reference_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_range_loop>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_range_loop>type_qualifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_statement>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_statement>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_statement>comma_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_statement>compound_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_statement>declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_statement>expression_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:for_statement>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_declarator>attributed_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_declarator>operator_name,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_declarator>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_declarator>requires_clause,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_declarator>template_function,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_declarator>trailing_return_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_declarator>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_declarator>type_qualifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_definition>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:function_definition>type_qualifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:generic_expression>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:generic_expression>char_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:generic_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:generic_expression>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:generic_expression>type_descriptor,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_clobber_list>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_expression>concatenated_string,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_expression>gnu_asm_clobber_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_expression>gnu_asm_input_operand_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_expression>gnu_asm_output_operand_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_expression>gnu_asm_qualifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_input_operand>cast_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_input_operand>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_input_operand>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_input_operand_list>gnu_asm_input_operand,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_output_operand>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_output_operand>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:gnu_asm_output_operand_list>gnu_asm_output_operand,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:if_statement>break_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:import_declaration>module_name,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:import_declaration>module_partition,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:import_declaration>system_lib_string,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>char_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>compound_literal_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>field_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>fold_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>initializer_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>new_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>pointer_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>pointer_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>reference_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>reflect_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>splice_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_declarator>template_function,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_statement>alias_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:init_statement>declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:initializer_list>false,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:initializer_list>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:initializer_list>initializer_pair,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:initializer_list>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:initializer_list>true,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:initializer_pair>field_designator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:initializer_pair>reflect_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:module_declaration>module_name,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:module_name>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:module_partition>module_name,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:namespace_alias_definition>namespace_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:namespace_alias_definition>nested_namespace_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:namespace_alias_definition>splice_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:nested_namespace_specifier>namespace_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:nested_namespace_specifier>nested_namespace_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:new_declarator>new_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:new_declarator>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:new_expression>argument_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:new_expression>initializer_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:new_expression>new_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:new_expression>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:new_expression>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:new_expression>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:offsetof_expression>field_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:offsetof_expression>type_descriptor,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:operator_name>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>abstract_pointer_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>abstract_reference_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>decltype,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>placeholder_type_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>pointer_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>reference_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>sized_type_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>template_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_declaration>type_qualifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parameter_list>parameter_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parenthesized_expression>assignment_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parenthesized_expression>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parenthesized_expression>comma_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parenthesized_expression>field_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parenthesized_expression>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parenthesized_expression>reflect_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:parenthesized_expression>splice_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:placeholder_type_specifier>auto,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:placeholder_type_specifier>decltype,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:placeholder_type_specifier>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:placeholder_type_specifier>template_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:placeholder_type_specifier>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:pointer_declarator>field_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:pointer_declarator>function_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:pointer_declarator>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:pointer_declarator>pointer_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:pointer_declarator>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:pointer_declarator>type_qualifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:pointer_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:pointer_expression>splice_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:pointer_type_declarator>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_call>preproc_arg,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_call>preproc_directive,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_def>comment,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_def>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_def>preproc_arg,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_defined>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_elif>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_elif>preproc_def,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_elif>preproc_defined,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_elif>preproc_elif,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_elif>preproc_else,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_elif>return_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_elif>unary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_else>expression_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_else>field_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_else>preproc_include,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_else>return_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_function_def>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_function_def>preproc_arg,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_function_def>preproc_params,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_if>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_if>declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_if>expression_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_if>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_if>preproc_def,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_if>preproc_elif,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_if>preproc_else,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_if>return_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_ifdef>field_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_ifdef>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_ifdef>preproc_else,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_include>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_include>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_include>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_include>system_lib_string,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:preproc_params>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>decltype,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>dependent_name,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>field_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>namespace_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>operator_name,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>pointer_type_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>splice_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>splice_type_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>template_function,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>template_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:qualified_identifier>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:reference_declarator>function_declarator,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:reference_declarator>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:reflect_expression>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:reflect_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:reflect_expression>template_function,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:reflect_expression>type_descriptor,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:requirement_seq>simple_requirement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:requirement_seq>type_requirement,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:requires_clause>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:requires_expression>requirement_seq,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:return_statement>false,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:return_statement>initializer_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:return_statement>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:sized_type_specifier>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:sizeof_expression>field_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:sizeof_expression>parenthesized_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:sizeof_expression>type_descriptor,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:splice_expression>splice_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:splice_expression>template_argument_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:splice_specifier>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:splice_specifier>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:splice_specifier>reflect_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:splice_specifier>subscript_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:splice_type_specifier>splice_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:splice_type_specifier>template_argument_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:static_assert_declaration>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:static_assert_declaration>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:string_literal>escape_sequence,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:string_literal>string_content,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:struct_specifier>base_class_clause,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:struct_specifier>field_declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:struct_specifier>qualified_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:struct_specifier>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:subscript_argument_list>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:subscript_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:subscript_expression>subscript_argument_list,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:template_argument_list>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:template_argument_list>false,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:template_argument_list>number_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
cpp,relation:template_argument_list>parenthesized_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
