case_id,fact,present
CASE_35f8d40fe164be6296e89ec6,operand:statement,1
CASE_35f8d40fe164be6296e89ec6,operand:target,0
CASE_35f8d40fe164be6296e89ec6,operand:then,0
CASE_35f8d40fe164be6296e89ec6,operand:value,0
CASE_35f8d40fe164be6296e89ec6,operation:ASSIGNMENT,0
CASE_35f8d40fe164be6296e89ec6,operation:BIT_AND,0
CASE_35f8d40fe164be6296e89ec6,operation:BIT_OR,0
CASE_35f8d40fe164be6296e89ec6,operation:CALL,0
CASE_35f8d40fe164be6296e89ec6,operation:DIV,0
CASE_35f8d40fe164be6296e89ec6,operation:EQ,0
CASE_35f8d40fe164be6296e89ec6,operation:GT,0
CASE_35f8d40fe164be6296e89ec6,operation:ITERATION,0
CASE_35f8d40fe164be6296e89ec6,operation:LE,0
CASE_35f8d40fe164be6296e89ec6,operation:LITERAL,0
CASE_35f8d40fe164be6296e89ec6,operation:LOAD,0
CASE_35f8d40fe164be6296e89ec6,operation:LT,0
CASE_35f8d40fe164be6296e89ec6,operation:MUL,0
CASE_35f8d40fe164be6296e89ec6,operation:NE,0
CASE_35f8d40fe164be6296e89ec6,operation:NOT,0
CASE_35f8d40fe164be6296e89ec6,operation:OR,0
CASE_35f8d40fe164be6296e89ec6,operation:RETURN,0
CASE_35f8d40fe164be6296e89ec6,operation:SUB,0
CASE_35f8d40fe164be6296e89ec6,operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_35f8d40fe164be6296e89ec6,operation:UNSUPPORTED.BINARY.LEFT,0
CASE_35f8d40fe164be6296e89ec6,operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_35f8d40fe164be6296e89ec6,operation:UNSUPPORTED.IF.CONDITION,0
CASE_35f8d40fe164be6296e89ec6,operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_35f8d40fe164be6296e89ec6,primitive:ASSIGNMENT,0
CASE_35f8d40fe164be6296e89ec6,primitive:BIT_AND,0
CASE_35f8d40fe164be6296e89ec6,primitive:BIT_OR,0
CASE_35f8d40fe164be6296e89ec6,primitive:CALL,0
CASE_35f8d40fe164be6296e89ec6,primitive:DIV,0
CASE_35f8d40fe164be6296e89ec6,primitive:EQ,0
CASE_35f8d40fe164be6296e89ec6,primitive:GT,0
CASE_35f8d40fe164be6296e89ec6,primitive:ITERATION,0
CASE_35f8d40fe164be6296e89ec6,primitive:LE,0
CASE_35f8d40fe164be6296e89ec6,primitive:LITERAL,0
CASE_35f8d40fe164be6296e89ec6,primitive:LOAD,0
CASE_35f8d40fe164be6296e89ec6,primitive:LT,0
CASE_35f8d40fe164be6296e89ec6,primitive:MUL,0
CASE_35f8d40fe164be6296e89ec6,primitive:NE,0
CASE_35f8d40fe164be6296e89ec6,primitive:NOT,0
CASE_35f8d40fe164be6296e89ec6,primitive:OR,0
CASE_35f8d40fe164be6296e89ec6,primitive:RETURN,0
CASE_35f8d40fe164be6296e89ec6,primitive:SUB,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:BINDING,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:CALL,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:COMPARE,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:CONTROL,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:ITERATION,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:LITERAL,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:LOAD,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:LOGICAL_BINARY,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:LOGICAL_UNARY,0
CASE_35f8d40fe164be6296e89ec6,primitive_family:OPERATION,0
CASE_35f8d40fe164be6296e89ec6,representation:tagged_dynamic_binary64,1
CASE_35f8d40fe164be6296e89ec6,result:statement,1
CASE_35f8d40fe164be6296e89ec6,result:value,0
CASE_35f8d40fe164be6296e89ec6,route:DIRECT,0
CASE_35f8d40fe164be6296e89ec6,route:RUNTIME,1
CASE_35f8d40fe164be6296e89ec6,target:go,1
CASE_35f8d40fe164be6296e89ec6,target:python,1
CASE_35f8d40fe164be6296e89ec6,target:rust,1
CASE_35f8d40fe164be6296e89ec6,uast:AddressOf,0
CASE_35f8d40fe164be6296e89ec6,uast:AggregateExpr,0
CASE_35f8d40fe164be6296e89ec6,uast:AssignStmt,0
CASE_35f8d40fe164be6296e89ec6,uast:BindingPattern,0
CASE_35f8d40fe164be6296e89ec6,uast:CallExpr,0
CASE_35f8d40fe164be6296e89ec6,uast:ClosureExpr,0
CASE_35f8d40fe164be6296e89ec6,uast:Deref,0
CASE_35f8d40fe164be6296e89ec6,uast:ForEachStmt,0
CASE_35f8d40fe164be6296e89ec6,uast:IfStmt,0
CASE_35f8d40fe164be6296e89ec6,uast:IndexExpr,0
CASE_35f8d40fe164be6296e89ec6,uast:LiteralExpr,0
CASE_35f8d40fe164be6296e89ec6,uast:MemberAccessExpr,0
CASE_35f8d40fe164be6296e89ec6,uast:ModuleDecl,1
CASE_35f8d40fe164be6296e89ec6,uast:OperationExpr,0
CASE_35f8d40fe164be6296e89ec6,uast:ReturnStmt,0
CASE_35f8d40fe164be6296e89ec6,uast:Scope,1
CASE_35f8d40fe164be6296e89ec6,uast:SliceExpr,0
CASE_35f8d40fe164be6296e89ec6,uast:SymbolRef,0
CASE_37cd7cedef29d498d82b4fc8,arity:0,1
CASE_37cd7cedef29d498d82b4fc8,arity:1,0
CASE_37cd7cedef29d498d82b4fc8,arity:10,0
CASE_37cd7cedef29d498d82b4fc8,arity:11,0
CASE_37cd7cedef29d498d82b4fc8,arity:12,0
CASE_37cd7cedef29d498d82b4fc8,arity:13,0
CASE_37cd7cedef29d498d82b4fc8,arity:14,0
CASE_37cd7cedef29d498d82b4fc8,arity:17,0
CASE_37cd7cedef29d498d82b4fc8,arity:2,0
CASE_37cd7cedef29d498d82b4fc8,arity:3,0
CASE_37cd7cedef29d498d82b4fc8,arity:37,0
CASE_37cd7cedef29d498d82b4fc8,arity:38,0
CASE_37cd7cedef29d498d82b4fc8,arity:4,0
CASE_37cd7cedef29d498d82b4fc8,arity:5,1
CASE_37cd7cedef29d498d82b4fc8,arity:6,0
CASE_37cd7cedef29d498d82b4fc8,arity:7,0
CASE_37cd7cedef29d498d82b4fc8,arity:8,0
CASE_37cd7cedef29d498d82b4fc8,arity:9,0
CASE_37cd7cedef29d498d82b4fc8,control_flow:structured,0
CASE_37cd7cedef29d498d82b4fc8,effects:call.unknown,0
CASE_37cd7cedef29d498d82b4fc8,effects:control,1
CASE_37cd7cedef29d498d82b4fc8,effects:local.read,0
CASE_37cd7cedef29d498d82b4fc8,effects:local.write,0
CASE_37cd7cedef29d498d82b4fc8,evaluation_order:eager_left_to_right,1
CASE_37cd7cedef29d498d82b4fc8,family:BINDING,0
CASE_37cd7cedef29d498d82b4fc8,family:CALL,0
CASE_37cd7cedef29d498d82b4fc8,family:COMPARE,0
CASE_37cd7cedef29d498d82b4fc8,family:CONTROL,0
CASE_37cd7cedef29d498d82b4fc8,family:ITERATION,0
CASE_37cd7cedef29d498d82b4fc8,family:LITERAL,1
CASE_37cd7cedef29d498d82b4fc8,family:LOAD,0
CASE_37cd7cedef29d498d82b4fc8,family:LOGICAL_BINARY,0
CASE_37cd7cedef29d498d82b4fc8,family:LOGICAL_UNARY,0
CASE_37cd7cedef29d498d82b4fc8,family:OPERATION,0
CASE_37cd7cedef29d498d82b4fc8,kind:AddressOf,0
CASE_37cd7cedef29d498d82b4fc8,kind:AggregateExpr,0
CASE_37cd7cedef29d498d82b4fc8,kind:AssignStmt,0
CASE_37cd7cedef29d498d82b4fc8,kind:BindingPattern,0
CASE_37cd7cedef29d498d82b4fc8,kind:CallExpr,0
CASE_37cd7cedef29d498d82b4fc8,kind:ClosureExpr,0
CASE_37cd7cedef29d498d82b4fc8,kind:Deref,0
CASE_37cd7cedef29d498d82b4fc8,kind:ForEachStmt,0
CASE_37cd7cedef29d498d82b4fc8,kind:IfStmt,0
CASE_37cd7cedef29d498d82b4fc8,kind:IndexExpr,0
CASE_37cd7cedef29d498d82b4fc8,kind:LiteralExpr,1
CASE_37cd7cedef29d498d82b4fc8,kind:MemberAccessExpr,0
CASE_37cd7cedef29d498d82b4fc8,kind:ModuleDecl,0
CASE_37cd7cedef29d498d82b4fc8,kind:OperationExpr,0
CASE_37cd7cedef29d498d82b4fc8,kind:ReturnStmt,0
CASE_37cd7cedef29d498d82b4fc8,kind:Scope,1
CASE_37cd7cedef29d498d82b4fc8,kind:SliceExpr,0
CASE_37cd7cedef29d498d82b4fc8,kind:SymbolRef,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:ASSIGNMENT,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:BIT_AND,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:BIT_OR,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:CALL,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:DIV,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:EQ,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:GT,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:ITERATION,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:LE,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:LITERAL,1
CASE_37cd7cedef29d498d82b4fc8,language_operation:LOAD,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:LT,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:MUL,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:NE,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:NOT,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:OR,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:RETURN,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:SUB,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:UNSUPPORTED.BINARY.LEFT,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:UNSUPPORTED.IF.CONDITION,0
CASE_37cd7cedef29d498d82b4fc8,language_operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_37cd7cedef29d498d82b4fc8,numeric:binary64,1
CASE_37cd7cedef29d498d82b4fc8,operand:alternate,0
CASE_37cd7cedef29d498d82b4fc8,operand:argument,0
CASE_37cd7cedef29d498d82b4fc8,operand:base,0
CASE_37cd7cedef29d498d82b4fc8,operand:binding,0
CASE_37cd7cedef29d498d82b4fc8,operand:body,0
CASE_37cd7cedef29d498d82b4fc8,operand:condition,0
CASE_37cd7cedef29d498d82b4fc8,operand:consequent,0
CASE_37cd7cedef29d498d82b4fc8,operand:else,0
CASE_37cd7cedef29d498d82b4fc8,operand:expression,0
CASE_37cd7cedef29d498d82b4fc8,operand:key,0
CASE_37cd7cedef29d498d82b4fc8,operand:left,0
CASE_37cd7cedef29d498d82b4fc8,operand:member,0
CASE_37cd7cedef29d498d82b4fc8,operand:operand,0
CASE_37cd7cedef29d498d82b4fc8,operand:parameter,0
CASE_37cd7cedef29d498d82b4fc8,operand:right,0
CASE_37cd7cedef29d498d82b4fc8,operand:sequence,0
CASE_37cd7cedef29d498d82b4fc8,operand:statement,1
CASE_37cd7cedef29d498d82b4fc8,operand:target,0
CASE_37cd7cedef29d498d82b4fc8,operand:then,0
CASE_37cd7cedef29d498d82b4fc8,operand:value,0
CASE_37cd7cedef29d498d82b4fc8,operation:ASSIGNMENT,0
CASE_37cd7cedef29d498d82b4fc8,operation:BIT_AND,0
CASE_37cd7cedef29d498d82b4fc8,operation:BIT_OR,0
CASE_37cd7cedef29d498d82b4fc8,operation:CALL,0
CASE_37cd7cedef29d498d82b4fc8,operation:DIV,0
CASE_37cd7cedef29d498d82b4fc8,operation:EQ,0
CASE_37cd7cedef29d498d82b4fc8,operation:GT,0
CASE_37cd7cedef29d498d82b4fc8,operation:ITERATION,0
CASE_37cd7cedef29d498d82b4fc8,operation:LE,0
CASE_37cd7cedef29d498d82b4fc8,operation:LITERAL,1
CASE_37cd7cedef29d498d82b4fc8,operation:LOAD,0
CASE_37cd7cedef29d498d82b4fc8,operation:LT,0
CASE_37cd7cedef29d498d82b4fc8,operation:MUL,0
CASE_37cd7cedef29d498d82b4fc8,operation:NE,0
CASE_37cd7cedef29d498d82b4fc8,operation:NOT,0
CASE_37cd7cedef29d498d82b4fc8,operation:OR,0
CASE_37cd7cedef29d498d82b4fc8,operation:RETURN,0
CASE_37cd7cedef29d498d82b4fc8,operation:SUB,0
CASE_37cd7cedef29d498d82b4fc8,operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_37cd7cedef29d498d82b4fc8,operation:UNSUPPORTED.BINARY.LEFT,0
CASE_37cd7cedef29d498d82b4fc8,operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_37cd7cedef29d498d82b4fc8,operation:UNSUPPORTED.IF.CONDITION,0
CASE_37cd7cedef29d498d82b4fc8,operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_37cd7cedef29d498d82b4fc8,primitive:ASSIGNMENT,0
CASE_37cd7cedef29d498d82b4fc8,primitive:BIT_AND,0
CASE_37cd7cedef29d498d82b4fc8,primitive:BIT_OR,0
CASE_37cd7cedef29d498d82b4fc8,primitive:CALL,0
CASE_37cd7cedef29d498d82b4fc8,primitive:DIV,0
CASE_37cd7cedef29d498d82b4fc8,primitive:EQ,0
CASE_37cd7cedef29d498d82b4fc8,primitive:GT,0
CASE_37cd7cedef29d498d82b4fc8,primitive:ITERATION,0
CASE_37cd7cedef29d498d82b4fc8,primitive:LE,0
CASE_37cd7cedef29d498d82b4fc8,primitive:LITERAL,1
CASE_37cd7cedef29d498d82b4fc8,primitive:LOAD,0
CASE_37cd7cedef29d498d82b4fc8,primitive:LT,0
CASE_37cd7cedef29d498d82b4fc8,primitive:MUL,0
CASE_37cd7cedef29d498d82b4fc8,primitive:NE,0
CASE_37cd7cedef29d498d82b4fc8,primitive:NOT,0
CASE_37cd7cedef29d498d82b4fc8,primitive:OR,0
CASE_37cd7cedef29d498d82b4fc8,primitive:RETURN,0
CASE_37cd7cedef29d498d82b4fc8,primitive:SUB,0
CASE_37cd7cedef29d498d82b4fc8,primitive_family:BINDING,0
CASE_37cd7cedef29d498d82b4fc8,primitive_family:CALL,0
CASE_37cd7cedef29d498d82b4fc8,primitive_family:COMPARE,0
CASE_37cd7cedef29d498d82b4fc8,primitive_family:CONTROL,0
CASE_37cd7cedef29d498d82b4fc8,primitive_family:ITERATION,0
CASE_37cd7cedef29d498d82b4fc8,primitive_family:LITERAL,1
CASE_37cd7cedef29d498d82b4fc8,primitive_family:LOAD,0
CASE_37cd7cedef29d498d82b4fc8,primitive_family:LOGICAL_BINARY,0
CASE_37cd7cedef29d498d82b4fc8,primitive_family:LOGICAL_UNARY,0
CASE_37cd7cedef29d498d82b4fc8,primitive_family:OPERATION,0
CASE_37cd7cedef29d498d82b4fc8,representation:tagged_dynamic_binary64,1
CASE_37cd7cedef29d498d82b4fc8,result:statement,1
CASE_37cd7cedef29d498d82b4fc8,result:value,1
CASE_37cd7cedef29d498d82b4fc8,route:DIRECT,1
CASE_37cd7cedef29d498d82b4fc8,route:RUNTIME,0
CASE_37cd7cedef29d498d82b4fc8,target:go,1
CASE_37cd7cedef29d498d82b4fc8,target:python,0
CASE_37cd7cedef29d498d82b4fc8,target:rust,1
CASE_37cd7cedef29d498d82b4fc8,uast:AddressOf,0
CASE_37cd7cedef29d498d82b4fc8,uast:AggregateExpr,0
CASE_37cd7cedef29d498d82b4fc8,uast:AssignStmt,0
CASE_37cd7cedef29d498d82b4fc8,uast:BindingPattern,0
CASE_37cd7cedef29d498d82b4fc8,uast:CallExpr,0
CASE_37cd7cedef29d498d82b4fc8,uast:ClosureExpr,0
CASE_37cd7cedef29d498d82b4fc8,uast:Deref,0
CASE_37cd7cedef29d498d82b4fc8,uast:ForEachStmt,0
CASE_37cd7cedef29d498d82b4fc8,uast:IfStmt,0
CASE_37cd7cedef29d498d82b4fc8,uast:IndexExpr,0
CASE_37cd7cedef29d498d82b4fc8,uast:LiteralExpr,1
CASE_37cd7cedef29d498d82b4fc8,uast:MemberAccessExpr,0
CASE_37cd7cedef29d498d82b4fc8,uast:ModuleDecl,0
CASE_37cd7cedef29d498d82b4fc8,uast:OperationExpr,0
CASE_37cd7cedef29d498d82b4fc8,uast:ReturnStmt,0
CASE_37cd7cedef29d498d82b4fc8,uast:Scope,1
CASE_37cd7cedef29d498d82b4fc8,uast:SliceExpr,0
CASE_37cd7cedef29d498d82b4fc8,uast:SymbolRef,0
CASE_3a2c182d75ec537fef3583d2,arity:0,1
CASE_3a2c182d75ec537fef3583d2,arity:1,1
CASE_3a2c182d75ec537fef3583d2,arity:10,0
CASE_3a2c182d75ec537fef3583d2,arity:11,0
CASE_3a2c182d75ec537fef3583d2,arity:12,0
CASE_3a2c182d75ec537fef3583d2,arity:13,0
CASE_3a2c182d75ec537fef3583d2,arity:14,0
CASE_3a2c182d75ec537fef3583d2,arity:17,0
CASE_3a2c182d75ec537fef3583d2,arity:2,1
CASE_3a2c182d75ec537fef3583d2,arity:3,1
CASE_3a2c182d75ec537fef3583d2,arity:37,0
CASE_3a2c182d75ec537fef3583d2,arity:38,0
CASE_3a2c182d75ec537fef3583d2,arity:4,0
CASE_3a2c182d75ec537fef3583d2,arity:5,0
CASE_3a2c182d75ec537fef3583d2,arity:6,1
CASE_3a2c182d75ec537fef3583d2,arity:7,0
CASE_3a2c182d75ec537fef3583d2,arity:8,0
CASE_3a2c182d75ec537fef3583d2,arity:9,0
CASE_3a2c182d75ec537fef3583d2,control_flow:structured,1
CASE_3a2c182d75ec537fef3583d2,effects:call.unknown,1
CASE_3a2c182d75ec537fef3583d2,effects:control,1
CASE_3a2c182d75ec537fef3583d2,effects:local.read,1
CASE_3a2c182d75ec537fef3583d2,effects:local.write,1
CASE_3a2c182d75ec537fef3583d2,evaluation_order:eager_left_to_right,1
CASE_3a2c182d75ec537fef3583d2,family:BINDING,1
CASE_3a2c182d75ec537fef3583d2,family:CALL,1
CASE_3a2c182d75ec537fef3583d2,family:COMPARE,0
CASE_3a2c182d75ec537fef3583d2,family:CONTROL,1
CASE_3a2c182d75ec537fef3583d2,family:ITERATION,0
CASE_3a2c182d75ec537fef3583d2,family:LITERAL,1
CASE_3a2c182d75ec537fef3583d2,family:LOAD,1
CASE_3a2c182d75ec537fef3583d2,family:LOGICAL_BINARY,0
CASE_3a2c182d75ec537fef3583d2,family:LOGICAL_UNARY,1
CASE_3a2c182d75ec537fef3583d2,family:OPERATION,0
CASE_3a2c182d75ec537fef3583d2,kind:AddressOf,0
CASE_3a2c182d75ec537fef3583d2,kind:AggregateExpr,0
CASE_3a2c182d75ec537fef3583d2,kind:AssignStmt,1
CASE_3a2c182d75ec537fef3583d2,kind:BindingPattern,0
CASE_3a2c182d75ec537fef3583d2,kind:CallExpr,1
CASE_3a2c182d75ec537fef3583d2,kind:ClosureExpr,1
CASE_3a2c182d75ec537fef3583d2,kind:Deref,0
CASE_3a2c182d75ec537fef3583d2,kind:ForEachStmt,0
CASE_3a2c182d75ec537fef3583d2,kind:IfStmt,1
CASE_3a2c182d75ec537fef3583d2,kind:IndexExpr,0
CASE_3a2c182d75ec537fef3583d2,kind:LiteralExpr,1
CASE_3a2c182d75ec537fef3583d2,kind:MemberAccessExpr,1
CASE_3a2c182d75ec537fef3583d2,kind:ModuleDecl,0
CASE_3a2c182d75ec537fef3583d2,kind:OperationExpr,1
CASE_3a2c182d75ec537fef3583d2,kind:ReturnStmt,1
CASE_3a2c182d75ec537fef3583d2,kind:Scope,1
CASE_3a2c182d75ec537fef3583d2,kind:SliceExpr,0
CASE_3a2c182d75ec537fef3583d2,kind:SymbolRef,1
CASE_3a2c182d75ec537fef3583d2,language_operation:ASSIGNMENT,1
CASE_3a2c182d75ec537fef3583d2,language_operation:BIT_AND,0
CASE_3a2c182d75ec537fef3583d2,language_operation:BIT_OR,0
CASE_3a2c182d75ec537fef3583d2,language_operation:CALL,1
CASE_3a2c182d75ec537fef3583d2,language_operation:DIV,0
CASE_3a2c182d75ec537fef3583d2,language_operation:EQ,0
CASE_3a2c182d75ec537fef3583d2,language_operation:GT,0
CASE_3a2c182d75ec537fef3583d2,language_operation:ITERATION,0
CASE_3a2c182d75ec537fef3583d2,language_operation:LE,0
CASE_3a2c182d75ec537fef3583d2,language_operation:LITERAL,1
CASE_3a2c182d75ec537fef3583d2,language_operation:LOAD,1
CASE_3a2c182d75ec537fef3583d2,language_operation:LT,0
CASE_3a2c182d75ec537fef3583d2,language_operation:MUL,0
CASE_3a2c182d75ec537fef3583d2,language_operation:NE,0
CASE_3a2c182d75ec537fef3583d2,language_operation:NOT,1
CASE_3a2c182d75ec537fef3583d2,language_operation:OR,0
CASE_3a2c182d75ec537fef3583d2,language_operation:RETURN,1
CASE_3a2c182d75ec537fef3583d2,language_operation:SUB,0
CASE_3a2c182d75ec537fef3583d2,language_operation:UNSUPPORTED.ASSIGN.TARGET,1
CASE_3a2c182d75ec537fef3583d2,language_operation:UNSUPPORTED.BINARY.LEFT,0
CASE_3a2c182d75ec537fef3583d2,language_operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_3a2c182d75ec537fef3583d2,language_operation:UNSUPPORTED.IF.CONDITION,0
CASE_3a2c182d75ec537fef3583d2,language_operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_3a2c182d75ec537fef3583d2,numeric:binary64,1
CASE_3a2c182d75ec537fef3583d2,operand:alternate,0
CASE_3a2c182d75ec537fef3583d2,operand:argument,1
CASE_3a2c182d75ec537fef3583d2,operand:base,1
CASE_3a2c182d75ec537fef3583d2,operand:binding,0
CASE_3a2c182d75ec537fef3583d2,operand:body,1
CASE_3a2c182d75ec537fef3583d2,operand:condition,1
CASE_3a2c182d75ec537fef3583d2,operand:consequent,0
CASE_3a2c182d75ec537fef3583d2,operand:else,0
CASE_3a2c182d75ec537fef3583d2,operand:expression,1
CASE_3a2c182d75ec537fef3583d2,operand:key,0
CASE_3a2c182d75ec537fef3583d2,operand:left,0
CASE_3a2c182d75ec537fef3583d2,operand:member,1
CASE_3a2c182d75ec537fef3583d2,operand:operand,1
CASE_3a2c182d75ec537fef3583d2,operand:parameter,1
CASE_3a2c182d75ec537fef3583d2,operand:right,0
CASE_3a2c182d75ec537fef3583d2,operand:sequence,0
CASE_3a2c182d75ec537fef3583d2,operand:statement,1
CASE_3a2c182d75ec537fef3583d2,operand:target,1
CASE_3a2c182d75ec537fef3583d2,operand:then,1
CASE_3a2c182d75ec537fef3583d2,operand:value,1
CASE_3a2c182d75ec537fef3583d2,operation:ASSIGNMENT,1
CASE_3a2c182d75ec537fef3583d2,operation:BIT_AND,0
CASE_3a2c182d75ec537fef3583d2,operation:BIT_OR,0
CASE_3a2c182d75ec537fef3583d2,operation:CALL,1
CASE_3a2c182d75ec537fef3583d2,operation:DIV,0
CASE_3a2c182d75ec537fef3583d2,operation:EQ,0
CASE_3a2c182d75ec537fef3583d2,operation:GT,0
CASE_3a2c182d75ec537fef3583d2,operation:ITERATION,0
CASE_3a2c182d75ec537fef3583d2,operation:LE,0
CASE_3a2c182d75ec537fef3583d2,operation:LITERAL,1
CASE_3a2c182d75ec537fef3583d2,operation:LOAD,1
CASE_3a2c182d75ec537fef3583d2,operation:LT,0
CASE_3a2c182d75ec537fef3583d2,operation:MUL,0
CASE_3a2c182d75ec537fef3583d2,operation:NE,0
CASE_3a2c182d75ec537fef3583d2,operation:NOT,1
CASE_3a2c182d75ec537fef3583d2,operation:OR,0
CASE_3a2c182d75ec537fef3583d2,operation:RETURN,1
CASE_3a2c182d75ec537fef3583d2,operation:SUB,0
CASE_3a2c182d75ec537fef3583d2,operation:UNSUPPORTED.ASSIGN.TARGET,1
CASE_3a2c182d75ec537fef3583d2,operation:UNSUPPORTED.BINARY.LEFT,0
CASE_3a2c182d75ec537fef3583d2,operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_3a2c182d75ec537fef3583d2,operation:UNSUPPORTED.IF.CONDITION,0
CASE_3a2c182d75ec537fef3583d2,operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_3a2c182d75ec537fef3583d2,primitive:ASSIGNMENT,1
CASE_3a2c182d75ec537fef3583d2,primitive:BIT_AND,0
CASE_3a2c182d75ec537fef3583d2,primitive:BIT_OR,0
CASE_3a2c182d75ec537fef3583d2,primitive:CALL,1
CASE_3a2c182d75ec537fef3583d2,primitive:DIV,0
CASE_3a2c182d75ec537fef3583d2,primitive:EQ,0
CASE_3a2c182d75ec537fef3583d2,primitive:GT,0
CASE_3a2c182d75ec537fef3583d2,primitive:ITERATION,0
CASE_3a2c182d75ec537fef3583d2,primitive:LE,0
CASE_3a2c182d75ec537fef3583d2,primitive:LITERAL,1
CASE_3a2c182d75ec537fef3583d2,primitive:LOAD,1
CASE_3a2c182d75ec537fef3583d2,primitive:LT,0
CASE_3a2c182d75ec537fef3583d2,primitive:MUL,0
CASE_3a2c182d75ec537fef3583d2,primitive:NE,0
CASE_3a2c182d75ec537fef3583d2,primitive:NOT,1
CASE_3a2c182d75ec537fef3583d2,primitive:OR,0
CASE_3a2c182d75ec537fef3583d2,primitive:RETURN,1
CASE_3a2c182d75ec537fef3583d2,primitive:SUB,0
CASE_3a2c182d75ec537fef3583d2,primitive_family:BINDING,1
CASE_3a2c182d75ec537fef3583d2,primitive_family:CALL,1
CASE_3a2c182d75ec537fef3583d2,primitive_family:COMPARE,0
CASE_3a2c182d75ec537fef3583d2,primitive_family:CONTROL,1
CASE_3a2c182d75ec537fef3583d2,primitive_family:ITERATION,0
CASE_3a2c182d75ec537fef3583d2,primitive_family:LITERAL,1
CASE_3a2c182d75ec537fef3583d2,primitive_family:LOAD,1
CASE_3a2c182d75ec537fef3583d2,primitive_family:LOGICAL_BINARY,0
CASE_3a2c182d75ec537fef3583d2,primitive_family:LOGICAL_UNARY,1
CASE_3a2c182d75ec537fef3583d2,primitive_family:OPERATION,0
CASE_3a2c182d75ec537fef3583d2,representation:tagged_dynamic_binary64,1
CASE_3a2c182d75ec537fef3583d2,result:statement,1
CASE_3a2c182d75ec537fef3583d2,result:value,1
CASE_3a2c182d75ec537fef3583d2,route:DIRECT,1
CASE_3a2c182d75ec537fef3583d2,route:RUNTIME,0
CASE_3a2c182d75ec537fef3583d2,target:go,1
CASE_3a2c182d75ec537fef3583d2,target:python,0
CASE_3a2c182d75ec537fef3583d2,target:rust,1
CASE_3a2c182d75ec537fef3583d2,uast:AddressOf,0
CASE_3a2c182d75ec537fef3583d2,uast:AggregateExpr,0
CASE_3a2c182d75ec537fef3583d2,uast:AssignStmt,1
CASE_3a2c182d75ec537fef3583d2,uast:BindingPattern,0
CASE_3a2c182d75ec537fef3583d2,uast:CallExpr,1
CASE_3a2c182d75ec537fef3583d2,uast:ClosureExpr,1
CASE_3a2c182d75ec537fef3583d2,uast:Deref,0
CASE_3a2c182d75ec537fef3583d2,uast:ForEachStmt,0
CASE_3a2c182d75ec537fef3583d2,uast:IfStmt,1
CASE_3a2c182d75ec537fef3583d2,uast:IndexExpr,0
CASE_3a2c182d75ec537fef3583d2,uast:LiteralExpr,1
CASE_3a2c182d75ec537fef3583d2,uast:MemberAccessExpr,1
CASE_3a2c182d75ec537fef3583d2,uast:ModuleDecl,0
CASE_3a2c182d75ec537fef3583d2,uast:OperationExpr,1
CASE_3a2c182d75ec537fef3583d2,uast:ReturnStmt,1
CASE_3a2c182d75ec537fef3583d2,uast:Scope,1
