truth_id,antecedent,consequent,support,confidence_percent,counterexamples,languages,targets,domains,classification,productive_closure_rule
T302324,primitive_family:BINDING,family:BINDING,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322605,uast:AssignStmt,family:BINDING,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8441,family:BINDING,family:LITERAL,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T77975,kind:AssignStmt,family:LITERAL,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209593,operand:target,family:LITERAL,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224726,operation:ASSIGNMENT,family:LITERAL,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T274999,primitive:ASSIGNMENT,family:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302329,primitive_family:BINDING,family:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322610,uast:AssignStmt,family:LITERAL,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8442,family:BINDING,family:LOAD,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T77976,kind:AssignStmt,family:LOAD,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209594,operand:target,family:LOAD,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224727,operation:ASSIGNMENT,family:LOAD,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275000,primitive:ASSIGNMENT,family:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302330,primitive_family:BINDING,family:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322611,uast:AssignStmt,family:LOAD,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8448,family:BINDING,kind:AssignStmt,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209600,operand:target,kind:AssignStmt,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224733,operation:ASSIGNMENT,kind:AssignStmt,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275006,primitive:ASSIGNMENT,kind:AssignStmt,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302336,primitive_family:BINDING,kind:AssignStmt,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322617,uast:AssignStmt,kind:AssignStmt,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8456,family:BINDING,kind:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T77989,kind:AssignStmt,kind:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209608,operand:target,kind:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224741,operation:ASSIGNMENT,kind:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275014,primitive:ASSIGNMENT,kind:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302344,primitive_family:BINDING,kind:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322625,uast:AssignStmt,kind:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8461,family:BINDING,kind:Scope,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T77994,kind:AssignStmt,kind:Scope,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209613,operand:target,kind:Scope,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224746,operation:ASSIGNMENT,kind:Scope,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275019,primitive:ASSIGNMENT,kind:Scope,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302349,primitive_family:BINDING,kind:Scope,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322630,uast:AssignStmt,kind:Scope,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8463,family:BINDING,kind:SymbolRef,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T77996,kind:AssignStmt,kind:SymbolRef,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209615,operand:target,kind:SymbolRef,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224748,operation:ASSIGNMENT,kind:SymbolRef,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275021,primitive:ASSIGNMENT,kind:SymbolRef,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302351,primitive_family:BINDING,kind:SymbolRef,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322632,uast:AssignStmt,kind:SymbolRef,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8477,family:BINDING,operand:statement,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78010,kind:AssignStmt,operand:statement,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209629,operand:target,operand:statement,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224762,operation:ASSIGNMENT,operand:statement,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275035,primitive:ASSIGNMENT,operand:statement,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302365,primitive_family:BINDING,operand:statement,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322646,uast:AssignStmt,operand:statement,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8478,family:BINDING,operand:target,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78011,kind:AssignStmt,operand:target,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224763,operation:ASSIGNMENT,operand:target,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275036,primitive:ASSIGNMENT,operand:target,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302366,primitive_family:BINDING,operand:target,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322647,uast:AssignStmt,operand:target,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8480,family:BINDING,operand:value,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78013,kind:AssignStmt,operand:value,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209631,operand:target,operand:value,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224765,operation:ASSIGNMENT,operand:value,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275038,primitive:ASSIGNMENT,operand:value,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302368,primitive_family:BINDING,operand:value,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322649,uast:AssignStmt,operand:value,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8481,family:BINDING,operation:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78014,kind:AssignStmt,operation:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209632,operand:target,operation:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275039,primitive:ASSIGNMENT,operation:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302369,primitive_family:BINDING,operation:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322650,uast:AssignStmt,operation:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8488,family:BINDING,operation:LITERAL,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78021,kind:AssignStmt,operation:LITERAL,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209639,operand:target,operation:LITERAL,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224772,operation:ASSIGNMENT,operation:LITERAL,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275046,primitive:ASSIGNMENT,operation:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302376,primitive_family:BINDING,operation:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322657,uast:AssignStmt,operation:LITERAL,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8489,family:BINDING,operation:LOAD,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78022,kind:AssignStmt,operation:LOAD,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209640,operand:target,operation:LOAD,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224773,operation:ASSIGNMENT,operation:LOAD,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275047,primitive:ASSIGNMENT,operation:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302377,primitive_family:BINDING,operation:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322658,uast:AssignStmt,operation:LOAD,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8501,family:BINDING,primitive:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78034,kind:AssignStmt,primitive:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209652,operand:target,primitive:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224785,operation:ASSIGNMENT,primitive:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302389,primitive_family:BINDING,primitive:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322670,uast:AssignStmt,primitive:ASSIGNMENT,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8508,family:BINDING,primitive:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78041,kind:AssignStmt,primitive:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209659,operand:target,primitive:LITERAL,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224792,operation:ASSIGNMENT,primitive:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275065,primitive:ASSIGNMENT,primitive:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302396,primitive_family:BINDING,primitive:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322677,uast:AssignStmt,primitive:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8509,family:BINDING,primitive:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78042,kind:AssignStmt,primitive:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209660,operand:target,primitive:LOAD,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224793,operation:ASSIGNMENT,primitive:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275066,primitive:ASSIGNMENT,primitive:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302397,primitive_family:BINDING,primitive:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322678,uast:AssignStmt,primitive:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8517,family:BINDING,primitive_family:BINDING,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78050,kind:AssignStmt,primitive_family:BINDING,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209668,operand:target,primitive_family:BINDING,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224801,operation:ASSIGNMENT,primitive_family:BINDING,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275074,primitive:ASSIGNMENT,primitive_family:BINDING,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322686,uast:AssignStmt,primitive_family:BINDING,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8522,family:BINDING,primitive_family:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78055,kind:AssignStmt,primitive_family:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209673,operand:target,primitive_family:LITERAL,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224806,operation:ASSIGNMENT,primitive_family:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275079,primitive:ASSIGNMENT,primitive_family:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302409,primitive_family:BINDING,primitive_family:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322691,uast:AssignStmt,primitive_family:LITERAL,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8523,family:BINDING,primitive_family:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78056,kind:AssignStmt,primitive_family:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209674,operand:target,primitive_family:LOAD,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224807,operation:ASSIGNMENT,primitive_family:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275080,primitive:ASSIGNMENT,primitive_family:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302410,primitive_family:BINDING,primitive_family:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322692,uast:AssignStmt,primitive_family:LOAD,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8527,family:BINDING,result:statement,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78060,kind:AssignStmt,result:statement,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209678,operand:target,result:statement,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224811,operation:ASSIGNMENT,result:statement,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275084,primitive:ASSIGNMENT,result:statement,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302414,primitive_family:BINDING,result:statement,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322696,uast:AssignStmt,result:statement,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8528,family:BINDING,result:value,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78061,kind:AssignStmt,result:value,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209679,operand:target,result:value,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224812,operation:ASSIGNMENT,result:value,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275085,primitive:ASSIGNMENT,result:value,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302415,primitive_family:BINDING,result:value,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T322697,uast:AssignStmt,result:value,18,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8531,family:BINDING,uast:AssignStmt,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78064,kind:AssignStmt,uast:AssignStmt,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209682,operand:target,uast:AssignStmt,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224815,operation:ASSIGNMENT,uast:AssignStmt,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275088,primitive:ASSIGNMENT,uast:AssignStmt,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302418,primitive_family:BINDING,uast:AssignStmt,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T8539,family:BINDING,uast:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T78072,kind:AssignStmt,uast:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209690,operand:target,uast:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224823,operation:ASSIGNMENT,uast:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T275096,primitive:ASSIGNMENT,uast:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T302426,primitive_family:BINDING,uast:LiteralExpr,18,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
