witness_id,demand_primitive,closure_primitive,classification,exact_existing,parameterized_existing,derived_existing
CASE_72dc7903682751af9af3177b,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_d02b13f28307c50218d5995a,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_f4263641c3f5d53cea312df4,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_d5615c2acf7e10a3320e9f1a,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_61d0f16987fd6fb72fa2f5c4,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_92291f4ac131339bf584aaab,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_223eaac60d26ef1091ba3fde,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_babb7d10589a2ddb7993848e,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_c3ecbd47fbc80dd74ac3935e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_7704a5f30812f203ee695a65,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_b8a5176d3f628c573e616773,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_5685d1efa118c3516e7c0a91,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_fd39683de7955dab82f6dac5,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_c2dbec2b59bff68c139e7bd9,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_e86e77d0d5562070840c4e63,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_8ff7f23864ae6135344a83f3,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_b18b94557f504aa30ad8f72f,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_021c4ed1fffa9fe3ea9bfac1,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_59789475496660bb8d7ebbbd,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_1c15a26151ab26213b91228f,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_fc6803426b8abb47a065a385,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_c9abb1b2ce21d0e64fa6a082,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_98aee7b2f6a76ebdde62d1b9,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_2bd8869414275a34a8b36729,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_dfb561624a9c5565db166e95,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_2ea2ee3cdbafdd67b9a92dfc,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_3f4255c8ea5440b0e7d94304,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_e660588fde13343617ccd941,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_46a86edf86c98b5c563c8f3e,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_cbe0c35a3aad9efaccb8152c,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_c93d0b9da52cacf75b79e77c,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_1d9616301cb39b7222c309cc,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_b17d8cb1198d1a3c6eef306e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_19a9859b0cd3463a5c816bcd,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_73381ea2e8ba9396f9ade9ef,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_230d7b520ad03f5fd592c17e,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_3e95b7717bea63101baf5db4,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_7ef264d8ee22bc7f0245dc81,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_3e544935a3da816d30a8a61c,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_d0ebf8d3a2dab4a430c3ecb7,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_10989dcb73d1c7d41efada80,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_bb15c0876e2e56e830407025,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_d3fff76c26de02de59ae321d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_82c2885691d22f307426dd36,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_456ed97e53adebd088a118d3,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_0c94dae2bf02a0f2e5ba2e1e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_ec8143048748ec0131cd574d,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_8ea24faedfadaadbddb6be57,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_6a0b2630fc9871369602fdd3,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_7c06c9d6f08c6489b1787557,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_c01cfae379132753912b6120,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_9eb8f95b215fd8d896deb6f0,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_7aef3c812185f9234264f6af,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_17ebd0097eb65233286fd9ce,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_badf08a2058ef4fd8471a2a1,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_d02b8d11a70ac18c80e34bd9,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_281bd77261ed17f27f760bb9,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_d37f3df3c315802d56fedb6a,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f8c9cab8be05fda51e652ee3,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_688c73613a8cdb8870825068,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_34616da21c4279e3d01a0411,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_32c157acf72e8f05c72852d7,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_e0b939148906dbe69c80fbc1,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_1e1b6c0c93708f31b6e80721,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_9eb8f95b215fd8d896deb6f0,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_230d7b520ad03f5fd592c17e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_ea30461d0dea2be768ef603a,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_9bce787cfb0cf8a269b1315e,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_4c7fef38814374efecf1ef0f,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_3c5ac258d4bcda6eb41260e9,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_5ad55849e3d9fd726b7783ef,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_648dc829a91f6bc798209ec6,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_46a86edf86c98b5c563c8f3e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_c6e50837126f0b24a45027cb,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_c2dbec2b59bff68c139e7bd9,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_91b2764cfa4fdc7e76756722,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_542a8e478676e43f519e514b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_72c95e624705e49f40187e5c,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_778e73a058f8aefb2730af19,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_b9759dcb42d8f87b21c6b006,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_1e37fc05b34e0c994be5be07,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_281bd77261ed17f27f760bb9,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_f2d2fdc3b2430152b713d580,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_80fb1a9fc150db0c7cc3e1b2,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_9553af888a5329232f1a1dd7,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_96ee56136aeaf2629ea015a3,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_d9ef980bd0655e01e6c3aae8,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_31358be0ff48f16eb3e46913,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_de236bdc9887ae4e978b7abd,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_bf0f18f9d216d72d84686f22,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_ee7ef0fe03d240e7a39e7aa5,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_7db6e80297924c5ef0b5e364,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_5d01a8e2e45fa5626d094711,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_9eb8f95b215fd8d896deb6f0,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_ee7ef0fe03d240e7a39e7aa5,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_6b0752e726e10cd58189886b,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_71de8baef660edfd83d796c0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_762a007e5a1705302fb68ad7,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_722651ffad110836fc13a217,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_5ad55849e3d9fd726b7783ef,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_648dc829a91f6bc798209ec6,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1ec8fb05b24194ecd1fcbb7b,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_634aa4c766c66e363fb03640,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_6c29d0567cdc5463aa28dc80,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_fdb5a37eb12988a0af887bbf,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_175ac022ab098608f5ee6cf0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_473235706979ae8534b07141,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_76c3f5f4d51e2ef8218dc0cf,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_dd0c314e5f50dede54615559,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_7b95cbdc25343537cafec081,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_6805799c7de190f7258dd622,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_ac38a485969855dbeefabf7d,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_9b36f6af392ac40f852cae1d,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_31247782d5f6c185ce7a67f1,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_31a9f8c20cbed20413a75540,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_0d6ecbab99505222cd495113,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_c7f3e03c57aa8491bbac06b5,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_44df53d34806fdf949134048,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_5ad55849e3d9fd726b7783ef,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_c411281fb1e11b7fdb2f9d9f,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_b1e124e8a45fe961ee98b680,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_8ff705ced804d125a8a16809,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_643f84a084ce5bd1b3117865,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_230d7b520ad03f5fd592c17e,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_57d5ae7e318b6f20d42bb1ba,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_b99504aad8a9f9c615b4ca6f,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_5685d1efa118c3516e7c0a91,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_1f1c34b61d1403a8a083604e,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_8cc4040353a0a45f8694ce64,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_17ebd0097eb65233286fd9ce,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9cad32e9ae502170a4292430,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_9224f86edd29f674491ab538,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_9348d1e89e7a7e9b30ae95a3,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_1f2f81e4887ab9f2606a1e9c,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_39116da3e00579fc3bfa22da,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_3667c18b71145ced2d0af2d4,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_babb7d10589a2ddb7993848e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_048c0928ea30bb506c977add,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_013373dad439a3dd97bb54fa,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_3af24576fb83864be23e9e01,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_cd44865c152849533a926e08,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_52fe971f428bb8e50091c66d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_4e3925c2fa6159ca4c79cbce,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_c970176df296935fbe325d32,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_2c930a172d533107d7925dce,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_ffb4329f4eeeb928a4761f08,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_a1df349b5e7f3b5ae9c783eb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_c0f18f5896b2ab541c831fee,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_32c157acf72e8f05c72852d7,LOGICAL_NOT,LOGICAL_NOT,EXACT_EXISTING,true,false,false
CASE_5ad55849e3d9fd726b7783ef,LOGICAL_NOT,LOGICAL_NOT,EXACT_EXISTING,true,false,false
CASE_81796272110696dbb4324baa,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_e370f14a26d37788d1d5fec4,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_01c5b74ed5ffab413b70c6ba,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_2d5552cf67e36777bc6177f7,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_7bceb2f8dd8a5dd4920458da,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_6de972491a17878efd2ff452,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_e168ec10270cc61df00c0e61,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_2e3bd074124068cd818ae641,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_1fe73fa5967c059da29d59eb,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_2b1cc08631199f157a22249b,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_d02b13f28307c50218d5995a,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_0974ee939a0336a4e061a0b7,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_2b57d11f1ea429743216e0b6,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_16e623b12174c50e8d21f335,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_545ab7cc5db1ac73f8a9a8e0,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_2d85947c35d75afc4bf139fd,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_9eb8f95b215fd8d896deb6f0,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9db1c208330a15436ad76072,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_4518a2f87c2d86d3d8897476,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_31ef706391171807a1a092ba,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_1f680efd048135f9d426f810,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_1d9616301cb39b7222c309cc,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_71f5d03e7a1bca9e62e0db41,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_4608bcf177450abd7a6a376e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_6c78ebc6d64a709b5d4e9644,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_5cdab0452f025943e67f85a9,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_1f2f81e4887ab9f2606a1e9c,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_d727c3ec25c4b28648e795a1,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_fc8428c95bec63b9899b60fd,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_24760bbf920b0e630fcf1adf,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_ee87564b14737cece45fdf5f,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_6be800204f3f5e274b2979e2,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_500ec9d43842f420355e5be4,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_1e37fc05b34e0c994be5be07,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_cbe0c35a3aad9efaccb8152c,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_2fe31d345d9da042ceb76899,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_9f9bfc9f596e03399b7d2b63,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_bdfe4fe1d14e37343651b709,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_d064bbda87e38e3cec9e19d6,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_d450d27d5ca6d07ac3016bca,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_57f903363241ed8366e6a00c,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_2eb4bdd3b796220967abd748,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_5dcbd8b2099c5d93690bd9bd,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_a1df349b5e7f3b5ae9c783eb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_e660588fde13343617ccd941,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_4f3fd08423c83fc5efc6ac3e,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_473235706979ae8534b07141,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_9479e25c6178bc4206db948c,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_ef4abb4a559df45c21bd1eb4,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_dc9d9e81043b5c485e124e5b,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_4fe68381d6cbca85e1a6f646,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_829181a8a07c4b97bc989b52,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_9cab078abe49f7e0d9a87d2b,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_6de972491a17878efd2ff452,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_de2f73a249dbeb8de76368a2,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_a1863bd2b0f055a8a8479a9f,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_c147b6979a7b3e4a279ab8a6,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_f8f72b6763aa51487f62cce4,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_5aa8735b9ae7ba627dc7cb47,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_06373e76fd32c15de3b2d263,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_32424b48c89af66db69e7b84,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_9dd250ac83b723e2e0d93b65,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_561650554d91aaf74a8c1fb4,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5685d1efa118c3516e7c0a91,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_8f006a2b50f88c4118f1e8ef,BITWISE_BINARY:AND,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_e5b953899243790d3a5129e4,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_e25375f67fbe2f450e8af091,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_d2a6def91e5697d6eb238033,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_0c94dae2bf02a0f2e5ba2e1e,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_cd47a668cd29566c06e080e3,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_da9f8a2fa86544da72c166eb,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_1f680efd048135f9d426f810,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_18e9960de3b8e87eb963c6ad,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_1d6ed8920a50bf778e8cff8c,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_029c543d399f0c75374b9240,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_2b55f9a01d1a7b1df8cc7cb0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_ef4abb4a559df45c21bd1eb4,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_72b83a105420c1cdc003b627,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_a0ee9a8b8ef20194c6d3bf27,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_5b0e7c5ce77a4a990d34150e,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_ef5cf24794f5f80bbf26ec5d,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_e370f14a26d37788d1d5fec4,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_205fcfc3767538db44b56433,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_8f006a2b50f88c4118f1e8ef,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_1fe73fa5967c059da29d59eb,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_0d773c33c616d0f05dd05962,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_515a737b111451387f2d226b,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_10eb85f7133763acd717482e,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_b50168eb4d9f399c547a05b6,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_adb2de28bb6c6580fca3e796,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1f680efd048135f9d426f810,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_3d1e1da0c5e26016fc648db5,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_021c4ed1fffa9fe3ea9bfac1,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_bd1391b709a11a2ce2fcd3bc,BITWISE_BINARY:AND,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_ec28f4f8699cea67dc1cfc24,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_196a8dc557e7048e437c8a1d,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_9eb8f95b215fd8d896deb6f0,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1f1c34b61d1403a8a083604e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_67fa3316bd5b063fa639165f,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_f671f1c3d88399c1e4f4aa77,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_112a58ab88b09ef63339bce9,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_f95cb300b1bde0df01f1bae3,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_796bde1afaf8e2d983f9f636,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_8b8a87bde277d3f548ba37be,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_688c73613a8cdb8870825068,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_a91390b04fd4045a3c356cf0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_98aee7b2f6a76ebdde62d1b9,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_ce25943d0cb29ba603d8aed3,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f2fc875d6e019e02d2c2a296,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
